"","occurrence_no","record_type","collection_no","taxon_name","taxon_rank","taxon_no","matched_name","matched_rank","matched_no","early_interval","early_age","late_age","reference_no","lng","lat","family","family_no","order","order_no","class","class_no","phylum","phylum_no","genus_name","species_name","genus","genus_no","reid_no","genus_reso","late_interval","species_reso"
"1:481",702707,"occurrence",75432,"Saurornitholestes sp.","genus",38567,"Saurornitholestes","genus",38567,"Lancian",70.6,66,"2236;2236",-106.876312,41.939877,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","sp.","Saurornitholestes",38567,NA,NA,NA,NA
"1:482",702709,"occurrence",75432,"Richardoestesia sp.","genus",58873,"Richardoestesia","genus",58873,"Lancian",70.6,66,"2236;2236",-106.876312,41.939877,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,NA,NA,NA,NA
"1:483",702759,"occurrence",75443,"Dromaeosaurus sp.","genus",38566,"Dromaeosaurus","genus",38566,"Lancian",70.6,66,"2236;2236",-106.88224,41.935326,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","sp.","Dromaeosaurus",38566,NA,NA,NA,NA
"1:484",702775,"occurrence",75447,"Saurornitholestes sp.","genus",38567,"Saurornitholestes","genus",38567,"Lancian",70.6,66,"2236;2236",-106.88224,41.935326,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","sp.","Saurornitholestes",38567,NA,NA,NA,NA
"1:485",702962,"occurrence",75458,"Unenlagiinae ? indet.","subfamily",68206,"Unenlagiinae","subfamily",68206,"Early Maastrichtian",70.6,66,"32412;32412",-57.508034,-64.000267,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Unenlagiinae","indet.",NA,NA,23023,"?",NA,NA
"1:486",707115,"occurrence",75866,"Dromaeosauridae cf. indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,66,"25630;25630",-8.65,40.633331,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,19985,"cf.","Maastrichtian",NA
"1:487",707130,"occurrence",49276,"Dromaeosauridae cf. indet.","family",38561,"Dromaeosauridae","family",38561,"Maastrichtian",72.1,66,"25630;25630",-8.5,40.200001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"cf.",NA,NA
"1:488",710078,"occurrence",76062,"Saurornitholestes cf. sp.","genus",38567,"Saurornitholestes","genus",38567,"Early Maastrichtian",70.6,66,"25756;25756",-113.545364,53.447811,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","sp.","Saurornitholestes",38567,NA,"cf.",NA,NA
"1:489",711088,"occurrence",76105,"Saurornitholestes robustus n. sp.","species",111092,"Saurornitholestes robustus","species",111092,"Late Campanian",83.5,70.6,"25803;25803",-108.084198,36.3148,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","robustus","Saurornitholestes",38567,NA,NA,NA,"n. sp."
"1:490",711089,"occurrence",76106,"Saurornitholestes robustus","species",111092,"Saurornitholestes robustus","species",111092,"Late Campanian",83.5,70.6,"25803;25803",-108.084167,36.343613,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","robustus","Saurornitholestes",38567,NA,NA,NA,NA
"1:491",711090,"occurrence",76107,"Saurornitholestes robustus","species",111092,"Saurornitholestes robustus","species",111092,"Late Campanian",83.5,70.6,"25803;25803",-108.084167,36.343613,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","robustus","Saurornitholestes",38567,NA,NA,NA,NA
"1:492",711287,"occurrence",25073,"Saurornitholestes cf. sp.","genus",38567,"Saurornitholestes","genus",38567,"Late Campanian",83.5,70.6,"25812;25812",-103.550003,29.200001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","sp.","Saurornitholestes",38567,NA,"cf.",NA,NA
"1:493",719675,"occurrence",73862,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Cenomanian",99.6,93.5,"26151;26151",-0.692593,45.929531,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:494",719678,"occurrence",77229,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Cenomanian",99.6,93.5,"26151;26151",-0.18889,45.641293,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:495",719681,"occurrence",77230,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Early Cenomanian",99.6,93.5,"26151;26151",-0.180801,45.698948,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?",NA,NA
"1:496",719685,"occurrence",77231,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Cenomanian",99.6,93.5,"26151;26151",-0.173715,45.70631,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:497",719686,"occurrence",77231,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Early Cenomanian",99.6,93.5,"26151;26151",-0.173715,45.70631,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?",NA,NA
"1:498",719689,"occurrence",77229,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Early Cenomanian",99.6,93.5,"26151;26151",-0.18889,45.641293,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?",NA,NA
"1:499",719692,"occurrence",77232,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Early Cenomanian",99.6,93.5,"26151;26151",-1.095572,45.98497,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?",NA,NA
"1:500",719696,"occurrence",77233,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Early Cenomanian",99.6,93.5,"26151;26151",-0.827955,45.967049,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?",NA,NA
"1:501",739418,"occurrence",79488,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Barremian",129.4,122.46,"26657;26657",120.840065,41.599007,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Early Aptian",NA
"1:502",739676,"occurrence",79518,"Cryptovolans n. gen. pauli n. sp.","species",169939,"Microraptor zhaoianus","species",68239,"Aptian",125,113,"33218;33218",120.427139,43.636063,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Cryptovolans","pauli","Microraptor",68238,23300,"n. gen.",NA,"n. sp."
"1:503",771700,"occurrence",82635,"Saurornitholestes cf. sp.","genus",38567,"Saurornitholestes","genus",38567,"Campanian",83.6,72.1,"27814;27814",-88.084724,32.923332,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","sp.","Saurornitholestes",38567,NA,"cf.",NA,NA
"1:504",774739,"occurrence",83134,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Berriasian",145,140.2,"27918;27918",14.7975,55.053612,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:505",775804,"occurrence",57000,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,66,"34322;34322",-51.373055,-21.944166,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,23566,NA,"Early Maastrichtian",NA
"1:506",778602,"occurrence",68504,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Barremian",130,125.45,"17647;17647",-0.839116,40.616253,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:507",778835,"occurrence",83719,"Velociraptor osmolskae n. sp.","species",132124,"Velociraptor osmolskae","species",132124,"Campanian",83.6,72.1,"28069;28069",106.723892,41.788055,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Velociraptor","osmolskae","Velociraptor",38564,NA,NA,NA,"n. sp."
"1:508",781633,"occurrence",55256,"Velociraptor mongoliensis","species",54554,"Velociraptor mongoliensis","species",54554,"Late Campanian",83.5,70.6,"28193;28193",103.30278,44.228333,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Velociraptor","mongoliensis","Velociraptor",38564,24646,NA,NA,NA
"1:509",782321,"occurrence",51033,"Mahakala n. gen. omnogovae n. sp.","species",133919,"Mahakala omnogovae","species",133919,"Late Campanian",83.5,70.6,"28248;28248",103.26667,44.216667,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Mahakala","omnogovae","Mahakala",133918,NA,"n. gen.",NA,"n. sp."
"1:510",790048,"occurrence",85498,"Richardoestesia gilmorei","species",58874,"Richardoestesia gilmorei","species",58874,"Maastrichtian",72.1,66,"28887;28887",-106.896561,47.613911,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,NA
"1:511",790049,"occurrence",85498,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Maastrichtian",72.1,66,"28887;28887",-106.896561,47.613911,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:512",790051,"occurrence",85498,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Maastrichtian",72.1,66,"28887;28887",-106.896561,47.613911,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:513",790074,"occurrence",85499,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Maastrichtian",72.1,66,"28887;28887",-106.896561,47.613911,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:514",790076,"occurrence",85499,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Maastrichtian",72.1,66,"28887;28887",-106.896561,47.613911,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,NA,NA,NA
"1:515",796112,"occurrence",55363,"Atrociraptor marshalli","species",132126,"Atrociraptor marshalli","species",132126,"Early Maastrichtian",70.6,66,"43426;43426",-112.883331,51.995834,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Atrociraptor","marshalli","Atrociraptor",132125,27628,NA,NA,NA
"1:516",796336,"occurrence",14519,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Lancian",70.6,66,"12202;12202",-104.566704,43.150002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:517",796415,"occurrence",86529,"Dromaeosauridae indet. sp. 1 informal","family",38561,"Dromaeosauridae","family",38561,"Late Maastrichtian",70.6,66,"29157;29157",177.125,62.901669,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. sp. 1",NA,NA,NA,NA,NA,"informal"
"1:518",796420,"occurrence",86529,"Dromaeosauridae indet. sp. 2 informal","family",38561,"Dromaeosauridae","family",38561,"Late Maastrichtian",70.6,66,"29157;29157",177.125,62.901669,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. sp. 2",NA,NA,NA,NA,NA,"informal"
"1:519",805393,"occurrence",14463,"Hesperonychus elizabethae","species",143268,"Hesperonychus elizabethae","species",143268,"Judithian",83.5,70.6,"29426;29426",-110.266197,49.956699,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Hesperonychus","elizabethae","Hesperonychus",143266,NA,NA,NA,NA
"1:520",805394,"occurrence",52991,"Hesperonychus elizabethae","species",143268,"Hesperonychus elizabethae","species",143268,"Late Campanian",83.5,70.6,"29426;29426",-112.577003,49.283001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Hesperonychus","elizabethae","Hesperonychus",143266,NA,NA,NA,NA
"1:521",805395,"occurrence",22697,"Hesperonychus elizabethae","species",143268,"Hesperonychus elizabethae","species",143268,"Late Campanian",83.5,70.6,"29426;29426",-111.63166,50.809345,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Hesperonychus","elizabethae","Hesperonychus",143266,NA,NA,NA,NA
"1:522",805396,"occurrence",48686,"Hesperonychus elizabethae","species",143268,"Hesperonychus elizabethae","species",143268,"Late Campanian",83.5,70.6,"29426;29426",-110.369003,49.203999,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Hesperonychus","elizabethae","Hesperonychus",143266,NA,NA,NA,NA
"1:523",809375,"occurrence",88585,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,66,"29712;29712",2.898134,43.352753,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Early Maastrichtian",NA
"1:524",811553,"occurrence",53493,"Graciliraptor n. gen. lujiatunensis n. sp.","species",146457,"Graciliraptor lujiatunensis","species",146457,"Early Aptian",125.45,122.46,"29877;29877",120.913269,41.603352,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Graciliraptor","lujiatunensis","Graciliraptor",146456,NA,"n. gen.",NA,"n. sp."
"1:525",811563,"occurrence",28454,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"29887;29887",6.106141,43.606697,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:526",811565,"occurrence",88583,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,66,"29887;29887",2.91692,43.380901,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Early Maastrichtian",NA
"1:527",812314,"occurrence",89263,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Barremian",130,125.45,"17647;17647",-0.877559,40.661629,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:528",812317,"occurrence",89270,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Hauterivian",136.4,130,"17647;17647",-0.839116,40.616253,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:529",812447,"occurrence",61327,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Aptian",125.45,122.46,"29955;29955",0.424167,40.493332,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:530",814080,"occurrence",89605,"Richardoestesia gilmorei","species",58874,"Richardoestesia gilmorei","species",58874,"Late Campanian",83.5,70.6,"30044;30044",-118.512512,55.254459,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,NA
"1:531",814090,"occurrence",89605,"Saurornitholestes sp.","genus",38567,"Saurornitholestes","genus",38567,"Late Campanian",83.5,70.6,"30044;30044",-118.512512,55.254459,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","sp.","Saurornitholestes",38567,NA,NA,NA,NA
"1:532",819381,"occurrence",14515,"Richardoestesia gilmorei cf.","species",58874,"Richardoestesia gilmorei","species",58874,"Lancian",70.6,66,"48570;48570",-107,47.599998,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,"cf."
"1:533",824852,"occurrence",13937,"Tianyuraptor n. gen. ostromi n. sp.","species",152530,"Tianyuraptor ostromi","species",152530,"Barremian",129.4,125,"30568;30568",121.416664,41.366669,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Tianyuraptor","ostromi","Tianyuraptor",152529,NA,"n. gen.",NA,"n. sp."
"1:534",824853,"occurrence",67611,"Sinornithosaurus haoiana n. sp.","species",152532,"Sinornithosaurus haoiana","species",152532,"Early Aptian",125.45,122.46,"30569;30569",121.13813,41.13401,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Sinornithosaurus","haoiana","Sinornithosaurus",68204,NA,NA,NA,"n. sp."
"1:535",825649,"occurrence",90926,"Deinonychus antirrhopus","species",54555,"Deinonychus antirrhopus","species",54555,"Late Aptian",122.46,112.03,"30610;30610",-76.868477,39.070869,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Deinonychus","antirrhopus","Deinonychus",38562,NA,NA,NA,NA
"1:536",830913,"occurrence",91781,"Dromaeosaurinae indet.","subfamily",54552,"Dromaeosaurinae","subfamily",54552,"Late Campanian",83.5,66,"60638;60638",-2.021356,39.950359,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurinae","indet.",NA,NA,22967,NA,"Early Maastrichtian",NA
"1:537",837817,"occurrence",92963,"Atrociraptor n. gen. marshalli n. sp.","species",132126,"Atrociraptor marshalli","species",132126,"Late Campanian",83.5,66,"31419;31419",-112.842682,51.50914,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Atrociraptor","marshalli","Atrociraptor",132125,NA,"n. gen.","Early Maastrichtian","n. sp."
"1:538",837818,"occurrence",22689,"Bambiraptor cf. feinbergi","species",82048,"Bambiraptor feinbergi","species",82048,"Late Santonian",85.8,70.6,"31419;31419",-113.75,48.633301,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Bambiraptor","feinbergi","Bambiraptor",68419,NA,"cf.","Early Campanian",NA
"1:539",843527,"occurrence",22656,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"31859;31859",-111.513893,50.734207,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:540",851035,"occurrence",91781,"Velociraptorinae indet.","subfamily",54553,"Velociraptorinae","subfamily",54553,"Late Campanian",83.5,66,"32222;32222",-2.021356,39.950359,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Velociraptorinae","indet.",NA,NA,NA,NA,"Early Maastrichtian",NA
"1:541",851691,"occurrence",94765,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"32280;32280",-111.518097,50.742409,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:542",856860,"occurrence",95168,"Unenlagiinae ? indet.","subfamily",68206,"Unenlagiinae","subfamily",68206,"Maastrichtian",72.1,66,"32412;32412",-75.224167,3.938889,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Unenlagiinae","indet.",NA,NA,NA,"?",NA,NA
